datetime,year,month,day,hour,lunYear,lunMonth,lunDay,temperature,precipitationform,precipitationprob,humidity,windspeed,winddirection,cloud,precipitation,snow,sunrise,sunset,sunshine,pressure
2020-08-29 00:00:00,2020.0,8.0,29.0,0.0,2020.0,7.0,11.0,26.0,0.0,30.0,95.0,1.4,126.0,4.0,0.0,0.0,6.0,19.0,13.0,1000.6
2020-08-29 01:00:00,2020.0,8.0,29.0,1.0,2020.0,7.0,11.0,26.0,0.0,30.0,95.0,1.3333333333333333,125.66666666666669,4.0,0.0,0.0,6.0,19.0,13.0,1000.6
2020-08-29 02:00:00,2020.0,8.0,29.0,2.0,2020.0,7.0,11.0,26.0,0.0,30.0,95.0,1.2666666666666666,125.33333333333331,4.0,0.0,0.0,6.0,19.0,13.0,1000.3
2020-08-29 03:00:00,2020.0,8.0,29.0,3.0,2020.0,7.0,11.0,26.0,0.0,30.0,95.0,1.2,125.0,4.0,0.0,0.0,6.0,19.0,13.0,1000.1
2020-08-29 04:00:00,2020.0,8.0,29.0,4.0,2020.0,7.0,11.0,26.0,0.0,30.0,95.0,1.2666666666666666,123.33333333333331,4.0,0.0,0.0,6.0,19.0,13.0,1000.0
2020-08-29 05:00:00,2020.0,8.0,29.0,5.0,2020.0,7.0,11.0,26.0,0.0,30.0,95.0,1.3333333333333333,121.66666666666669,4.0,0.0,0.0,6.0,19.0,13.0,999.8
2020-08-29 06:00:00,2020.0,8.0,29.0,6.0,2020.0,7.0,11.0,26.0,0.0,30.0,95.0,1.4,120.0,4.0,0.0,0.0,6.0,19.0,13.0,999.9
2020-08-29 07:00:00,2020.0,8.0,29.0,7.0,2020.0,7.0,11.0,26.33333333333333,0.0,30.0,95.0,1.5333333333333332,126.33333333333331,4.0,0.0,0.0,6.0,19.0,13.0,1000.3
2020-08-29 08:00:00,2020.0,8.0,29.0,8.0,2020.0,7.0,11.0,26.666666666666668,0.0,30.0,95.0,1.6666666666666667,132.66666666666666,4.0,0.0,0.0,6.0,19.0,13.0,1000.7
2020-08-29 09:00:00,2020.0,8.0,29.0,9.0,2020.0,7.0,11.0,27.0,0.0,30.0,95.0,1.8,139.0,4.0,0.0,0.0,6.0,19.0,13.0,1001.1
2020-08-29 10:00:00,2020.0,8.0,29.0,10.0,2020.0,7.0,11.0,27.666666666666668,0.0,30.0,91.66666666666669,2.0,146.33333333333334,4.0,0.0,0.0,6.0,19.0,13.0,1001.4
2020-08-29 11:00:00,2020.0,8.0,29.0,11.0,2020.0,7.0,11.0,28.33333333333333,0.0,30.0,88.33333333333333,2.2,153.66666666666666,4.0,0.0,0.0,6.0,19.0,13.0,1001.5
2020-08-29 12:00:00,2020.0,8.0,29.0,12.0,2020.0,7.0,11.0,29.0,0.0,30.0,85.0,2.4,161.0,4.0,0.0,0.0,6.0,19.0,13.0,1001.1
2020-08-29 13:00:00,2020.0,8.0,29.0,13.0,2020.0,7.0,11.0,29.33333333333333,0.0,30.0,85.0,2.333333333333333,162.0,4.0,0.0,0.0,6.0,19.0,13.0,1000.7
2020-08-29 14:00:00,2020.0,8.0,29.0,14.0,2020.0,7.0,11.0,29.666666666666668,0.0,30.0,85.0,2.2666666666666666,163.0,4.0,0.0,0.0,6.0,19.0,13.0,1000.3
2020-08-29 15:00:00,2020.0,8.0,29.0,15.0,2020.0,7.0,11.0,30.0,0.0,30.0,85.0,2.2,164.0,4.0,0.0,0.0,6.0,19.0,13.0,1000.3
2020-08-29 16:00:00,2020.0,8.0,29.0,16.0,2020.0,7.0,11.0,29.33333333333333,0.0,30.0,86.66666666666667,2.1,158.66666666666666,4.0,0.0,0.0,6.0,19.0,13.0,1000.9
2020-08-29 17:00:00,2020.0,8.0,29.0,17.0,2020.0,7.0,11.0,28.666666666666668,0.0,30.0,88.33333333333333,2.0,153.33333333333334,4.0,0.0,0.0,6.0,19.0,13.0,1001.2
2020-08-29 18:00:00,2020.0,8.0,29.0,18.0,2020.0,7.0,11.0,28.0,0.0,30.0,90.0,1.9,148.0,4.0,0.0,0.0,6.0,19.0,13.0,1001.3
2020-08-29 19:00:00,2020.0,8.0,29.0,19.0,2020.0,7.0,11.0,27.33333333333333,0.0,26.666666666666668,91.66666666666669,1.7333333333333332,143.66666666666666,3.6666666666666665,0.0,0.0,6.0,19.0,13.0,1001.7
2020-08-29 20:00:00,2020.0,8.0,29.0,20.0,2020.0,7.0,11.0,26.666666666666668,0.0,23.33333333333333,93.33333333333331,1.5666666666666669,139.33333333333334,3.333333333333333,0.0,0.0,6.0,19.0,13.0,1002.5
2020-08-29 21:00:00,2020.0,8.0,29.0,21.0,2020.0,7.0,11.0,26.0,0.0,20.0,95.0,1.4,135.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.1
2020-08-29 22:00:00,2020.0,8.0,29.0,22.0,2020.0,7.0,11.0,26.0,0.0,20.0,95.0,1.3,120.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.2
2020-08-29 23:00:00,2020.0,8.0,29.0,23.0,2020.0,7.0,11.0,26.0,0.0,20.0,95.0,1.2,105.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.2
2020-08-30 00:00:00,2020.0,8.0,30.0,0.0,2020.0,7.0,12.0,26.0,0.0,20.0,95.0,1.1,90.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.3
2020-08-30 01:00:00,2020.0,8.0,30.0,1.0,2020.0,7.0,12.0,25.666666666666668,0.0,13.333333333333332,95.0,1.1,90.0,2.333333333333333,0.0,0.0,6.0,19.0,13.0,1003.1
2020-08-30 02:00:00,2020.0,8.0,30.0,2.0,2020.0,7.0,12.0,25.33333333333333,0.0,6.666666666666666,95.0,1.1,90.0,1.6666666666666667,0.0,0.0,6.0,19.0,13.0,1002.7
2020-08-30 03:00:00,2020.0,8.0,30.0,3.0,2020.0,7.0,12.0,25.0,0.0,0.0,95.0,1.1,90.0,1.0,0.0,0.0,6.0,19.0,13.0,1002.4
2020-08-30 04:00:00,2020.0,8.0,30.0,4.0,2020.0,7.0,12.0,25.0,0.0,0.0,95.0,1.0666666666666669,84.33333333333333,1.0,0.0,0.0,6.0,19.0,13.0,1002.5
2020-08-30 05:00:00,2020.0,8.0,30.0,5.0,2020.0,7.0,12.0,25.0,0.0,0.0,95.0,1.0333333333333334,78.66666666666667,1.0,0.0,0.0,6.0,19.0,13.0,1002.7
2020-08-30 06:00:00,2020.0,8.0,30.0,6.0,2020.0,7.0,12.0,25.0,0.0,0.0,95.0,1.0,73.0,1.0,0.0,0.0,6.0,19.0,13.0,1002.9
2020-08-30 07:00:00,2020.0,8.0,30.0,7.0,2020.0,7.0,12.0,26.0,0.0,0.0,93.33333333333331,1.0666666666666669,85.33333333333333,1.0,0.0,0.0,6.0,19.0,13.0,1002.9
2020-08-30 08:00:00,2020.0,8.0,30.0,8.0,2020.0,7.0,12.0,27.0,0.0,0.0,91.66666666666669,1.1333333333333333,97.66666666666669,1.0,0.0,0.0,6.0,19.0,13.0,1003.6
2020-08-30 09:00:00,2020.0,8.0,30.0,9.0,2020.0,7.0,12.0,28.0,0.0,0.0,90.0,1.2,110.0,1.0,0.0,0.0,6.0,19.0,13.0,1003.9
2020-08-30 10:00:00,2020.0,8.0,30.0,10.0,2020.0,7.0,12.0,29.0,0.0,6.666666666666667,83.33333333333333,1.3666666666666667,135.66666666666666,1.6666666666666663,0.0,0.0,6.0,19.0,13.0,1004.1
2020-08-30 11:00:00,2020.0,8.0,30.0,11.0,2020.0,7.0,12.0,30.0,0.0,13.333333333333334,76.66666666666667,1.5333333333333332,161.33333333333334,2.333333333333333,0.0,0.0,6.0,19.0,13.0,1003.7
2020-08-30 12:00:00,2020.0,8.0,30.0,12.0,2020.0,7.0,12.0,31.0,0.0,20.0,70.0,1.7,187.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.1
2020-08-30 13:00:00,2020.0,8.0,30.0,13.0,2020.0,7.0,12.0,31.0,0.0,20.0,71.66666666666667,1.7666666666666666,197.66666666666663,3.0,0.0,0.0,6.0,19.0,13.0,1002.9
2020-08-30 14:00:00,2020.0,8.0,30.0,14.0,2020.0,7.0,12.0,31.0,0.0,20.0,73.33333333333333,1.8333333333333333,208.3333333333333,3.0,0.0,0.0,6.0,19.0,13.0,1002.5
2020-08-30 15:00:00,2020.0,8.0,30.0,15.0,2020.0,7.0,12.0,31.0,0.0,20.0,75.0,1.9,219.0,3.0,0.0,0.0,6.0,19.0,13.0,1001.8
2020-08-30 16:00:00,2020.0,8.0,30.0,16.0,2020.0,7.0,12.0,30.33333333333333,0.0,13.333333333333332,78.33333333333333,1.8333333333333333,251.0,2.333333333333333,0.0,0.0,6.0,19.0,13.0,1001.7
2020-08-30 17:00:00,2020.0,8.0,30.0,17.0,2020.0,7.0,12.0,29.666666666666668,0.0,6.666666666666666,81.66666666666667,1.7666666666666666,283.0,1.6666666666666667,0.0,0.0,6.0,19.0,13.0,1001.8
2020-08-30 18:00:00,2020.0,8.0,30.0,18.0,2020.0,7.0,12.0,29.0,0.0,0.0,85.0,1.7,315.0,1.0,0.0,0.0,6.0,19.0,13.0,1002.0
2020-08-30 19:00:00,2020.0,8.0,30.0,19.0,2020.0,7.0,12.0,28.0,0.0,0.0,88.33333333333333,1.5,315.0,1.0,0.0,0.0,6.0,19.0,13.0,1002.3
2020-08-30 20:00:00,2020.0,8.0,30.0,20.0,2020.0,7.0,12.0,27.0,0.0,0.0,91.66666666666669,1.3,315.0,1.0,0.0,0.0,6.0,19.0,13.0,1002.9
2020-08-30 21:00:00,2020.0,8.0,30.0,21.0,2020.0,7.0,12.0,26.0,0.0,0.0,95.0,1.1,315.0,1.0,0.0,0.0,6.0,19.0,13.0,1003.5
2020-08-30 22:00:00,2020.0,8.0,30.0,22.0,2020.0,7.0,12.0,26.0,0.0,6.666666666666667,95.0,1.1,231.0,1.6666666666666663,0.0,0.0,6.0,19.0,13.0,1003.8
2020-08-30 23:00:00,2020.0,8.0,30.0,23.0,2020.0,7.0,12.0,26.0,0.0,13.333333333333334,95.0,1.1,147.0,2.333333333333333,0.0,0.0,6.0,19.0,13.0,1003.8
2020-08-31 00:00:00,2020.0,8.0,31.0,0.0,2020.0,7.0,13.0,26.0,0.0,20.0,95.0,1.1,63.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.8
2020-08-31 01:00:00,2020.0,8.0,31.0,1.0,2020.0,7.0,13.0,25.666666666666668,0.0,20.0,95.0,1.1,67.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.8
2020-08-31 02:00:00,2020.0,8.0,31.0,2.0,2020.0,7.0,13.0,25.33333333333333,0.0,20.0,95.0,1.1,71.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.6
2020-08-31 03:00:00,2020.0,8.0,31.0,3.0,2020.0,7.0,13.0,25.0,0.0,20.0,95.0,1.1,75.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.3
2020-08-31 04:00:00,2020.0,8.0,31.0,4.0,2020.0,7.0,13.0,24.666666666666668,0.0,20.0,95.0,1.1,68.66666666666667,3.0,0.0,0.0,6.0,19.0,13.0,1003.2
2020-08-31 05:00:00,2020.0,8.0,31.0,5.0,2020.0,7.0,13.0,24.33333333333333,0.0,20.0,95.0,1.1,62.333333333333336,3.0,0.0,0.0,6.0,19.0,13.0,1003.5
2020-08-31 06:00:00,2020.0,8.0,31.0,6.0,2020.0,7.0,13.0,24.0,0.0,20.0,95.0,1.1,56.0,3.0,0.0,0.0,6.0,19.0,13.0,1003.8
2020-08-31 07:00:00,2020.0,8.0,31.0,7.0,2020.0,7.0,13.0,25.33333333333333,0.0,23.33333333333333,91.66666666666669,1.2333333333333334,60.66666666666666,3.333333333333333,0.0,0.0,6.0,19.0,13.0,1004.2
2020-08-31 08:00:00,2020.0,8.0,31.0,8.0,2020.0,7.0,13.0,26.666666666666668,0.0,26.666666666666668,88.33333333333333,1.3666666666666667,65.33333333333333,3.6666666666666665,0.0,0.0,6.0,19.0,13.0,1004.0
2020-08-31 09:00:00,2020.0,8.0,31.0,9.0,2020.0,7.0,13.0,28.0,0.0,30.0,85.0,1.5,70.0,4.0,0.0,0.0,6.0,19.0,13.0,1004.1
2020-08-31 10:00:00,2020.0,8.0,31.0,10.0,2020.0,7.0,13.0,28.666666666666668,0.0,30.0,81.66666666666667,1.7666666666666666,80.0,4.0,0.0,0.0,6.0,19.0,13.0,1003.9
2020-08-31 11:00:00,2020.0,8.0,31.0,11.0,2020.0,7.0,13.0,29.33333333333333,0.0,30.0,78.33333333333333,2.033333333333333,90.0,4.0,0.0,0.0,6.0,19.0,13.0,1003.9
2020-08-31 12:00:00,2020.0,8.0,31.0,12.0,2020.0,7.0,13.0,30.0,0.0,30.0,75.0,2.3,100.0,4.0,0.0,0.0,6.0,19.0,13.0,1003.3
2020-08-31 13:00:00,2020.0,8.0,31.0,13.0,2020.0,7.0,13.0,30.0,1.3333333333333333,40.0,76.66666666666667,2.3666666666666667,100.66666666666669,4.0,6.666666666666667,0.0,6.0,19.0,13.0,1002.6
2020-08-31 14:00:00,2020.0,8.0,31.0,14.0,2020.0,7.0,13.0,30.0,2.6666666666666665,50.0,78.33333333333333,2.433333333333333,101.33333333333331,4.0,13.333333333333334,0.0,6.0,19.0,13.0,1002.1
2020-08-31 15:00:00,2020.0,8.0,31.0,15.0,2020.0,7.0,13.0,30.0,4.0,60.0,80.0,2.5,102.0,4.0,20.0,0.0,6.0,19.0,13.0,1001.7
2020-08-31 16:00:00,2020.0,8.0,31.0,16.0,2020.0,7.0,13.0,29.666666666666668,4.0,60.0,81.66666666666667,2.4,98.0,4.0,26.666666666666668,0.0,6.0,19.0,13.0,1001.1
2020-08-31 17:00:00,2020.0,8.0,31.0,17.0,2020.0,7.0,13.0,29.33333333333333,4.0,60.0,83.33333333333333,2.3000000000000003,94.0,4.0,33.333333333333336,0.0,6.0,19.0,13.0,1002.2
2020-08-31 18:00:00,2020.0,8.0,31.0,18.0,2020.0,7.0,13.0,29.0,4.0,60.0,85.0,2.2,90.0,4.0,40.0,0.0,6.0,19.0,13.0,1002.4
2020-08-31 19:00:00,2020.0,8.0,31.0,19.0,2020.0,7.0,13.0,28.0,2.666666666666667,50.0,86.66666666666667,2.0,87.66666666666667,4.0,33.333333333333336,0.0,6.0,19.0,13.0,1002.4
2020-08-31 20:00:00,2020.0,8.0,31.0,20.0,2020.0,7.0,13.0,27.0,1.3333333333333337,40.0,88.33333333333333,1.8,85.33333333333333,4.0,26.666666666666664,0.0,6.0,19.0,13.0,1002.6
2020-08-31 21:00:00,2020.0,8.0,31.0,21.0,2020.0,7.0,13.0,26.0,0.0,30.0,90.0,1.6,83.0,4.0,20.0,0.0,6.0,19.0,13.0,1003.1
2020-08-31 22:00:00,2020.0,8.0,31.0,22.0,2020.0,7.0,13.0,25.666666666666668,0.0,26.666666666666668,90.0,1.5333333333333334,79.66666666666667,3.6666666666666665,13.333333333333332,0.0,6.0,19.0,13.0,1003.3
2020-08-31 23:00:00,2020.0,8.0,31.0,23.0,2020.0,7.0,13.0,25.33333333333333,0.0,23.33333333333333,90.0,1.4666666666666666,76.33333333333333,3.333333333333333,6.666666666666664,0.0,6.0,19.0,13.0,1003.1
2020-09-01 00:00:00,2020.0,9.0,1.0,0.0,2020.0,7.0,14.0,25.0,0.0,20.0,90.0,1.4,73.0,3.0,0.0,0.0,6.0,18.0,12.0,1003.0
2020-09-01 01:00:00,2020.0,9.0,1.0,1.0,2020.0,7.0,14.0,24.666666666666668,0.0,20.0,90.0,1.4,65.66666666666667,3.0,0.0,0.0,6.0,18.0,12.0,1002.7
2020-09-01 02:00:00,2020.0,9.0,1.0,2.0,2020.0,7.0,14.0,24.33333333333333,0.0,20.0,90.0,1.4,58.333333333333336,3.0,0.0,0.0,6.0,18.0,12.0,1002.1
2020-09-01 03:00:00,2020.0,9.0,1.0,3.0,2020.0,7.0,14.0,24.0,0.0,20.0,90.0,1.4,51.0,3.0,0.0,0.0,6.0,18.0,12.0,1001.5
2020-09-01 04:00:00,2020.0,9.0,1.0,4.0,2020.0,7.0,14.0,23.666666666666668,0.0,23.33333333333333,91.66666666666669,1.4,47.0,3.333333333333333,0.0,0.0,6.0,18.0,12.0,1001.4
2020-09-01 05:00:00,2020.0,9.0,1.0,5.0,2020.0,7.0,14.0,23.33333333333333,0.0,26.666666666666668,93.33333333333331,1.4,43.0,3.6666666666666665,0.0,0.0,6.0,18.0,12.0,1001.4
2020-09-01 06:00:00,2020.0,9.0,1.0,6.0,2020.0,7.0,14.0,23.0,0.0,30.0,95.0,1.4,39.0,4.0,0.0,0.0,6.0,18.0,12.0,1001.3
2020-09-01 07:00:00,2020.0,9.0,1.0,7.0,2020.0,7.0,14.0,24.33333333333333,0.0,30.0,90.0,1.6,45.0,4.0,0.0,0.0,6.0,18.0,12.0,1001.7
2020-09-01 08:00:00,2020.0,9.0,1.0,8.0,2020.0,7.0,14.0,25.666666666666668,0.0,30.0,85.0,1.8,51.0,4.0,0.0,0.0,6.0,18.0,12.0,1001.5
2020-09-01 09:00:00,2020.0,9.0,1.0,9.0,2020.0,7.0,14.0,27.0,0.0,30.0,80.0,2.0,57.0,4.0,0.0,0.0,6.0,18.0,12.0,1001.6
2020-09-01 10:00:00,2020.0,9.0,1.0,10.0,2020.0,7.0,14.0,28.0,0.0,30.0,76.66666666666667,2.2333333333333334,64.66666666666667,4.0,0.0,0.0,6.0,18.0,12.0,1001.3
2020-09-01 11:00:00,2020.0,9.0,1.0,11.0,2020.0,7.0,14.0,29.0,0.0,30.0,73.33333333333333,2.466666666666667,72.33333333333333,4.0,0.0,0.0,6.0,18.0,12.0,1000.8
2020-09-01 12:00:00,2020.0,9.0,1.0,12.0,2020.0,7.0,14.0,30.0,0.0,30.0,70.0,2.7,80.0,4.0,0.0,0.0,6.0,18.0,12.0,1000.3
2020-09-01 13:00:00,2020.0,9.0,1.0,13.0,2020.0,7.0,14.0,30.33333333333333,1.3333333333333333,40.0,68.33333333333333,2.7333333333333334,82.0,4.0,3.333333333333333,0.0,6.0,18.0,12.0,999.6
2020-09-01 14:00:00,2020.0,9.0,1.0,14.0,2020.0,7.0,14.0,30.666666666666668,2.6666666666666665,50.0,66.66666666666667,2.7666666666666666,84.0,4.0,6.666666666666667,0.0,6.0,18.0,12.0,999.2
2020-09-01 15:00:00,2020.0,9.0,1.0,15.0,2020.0,7.0,14.0,31.0,4.0,60.0,65.0,2.8,86.0,4.0,10.0,0.0,6.0,18.0,12.0,998.8
2020-09-01 16:00:00,2020.0,9.0,1.0,16.0,2020.0,7.0,14.0,30.33333333333333,4.0,60.0,70.0,2.6666666666666665,85.0,4.0,13.333333333333334,0.0,6.0,18.0,12.0,998.7
2020-09-01 17:00:00,2020.0,9.0,1.0,17.0,2020.0,7.0,14.0,29.666666666666668,4.0,60.0,75.0,2.533333333333333,84.0,4.0,16.666666666666668,0.0,6.0,18.0,12.0,998.5
2020-09-01 18:00:00,2020.0,9.0,1.0,18.0,2020.0,7.0,14.0,29.0,4.0,60.0,80.0,2.4,83.0,4.0,20.0,0.0,6.0,18.0,12.0,998.7
2020-09-01 19:00:00,2020.0,9.0,1.0,19.0,2020.0,7.0,14.0,28.0,2.666666666666667,50.0,83.33333333333333,2.1333333333333333,76.33333333333333,4.0,20.0,0.0,6.0,18.0,12.0,998.5
2020-09-01 20:00:00,2020.0,9.0,1.0,20.0,2020.0,7.0,14.0,27.0,1.3333333333333337,40.0,86.66666666666667,1.8666666666666667,69.66666666666667,4.0,20.0,0.0,6.0,18.0,12.0,999.0
2020-09-01 21:00:00,2020.0,9.0,1.0,21.0,2020.0,7.0,14.0,26.0,0.0,30.0,90.0,1.6,63.0,4.0,20.0,0.0,6.0,18.0,12.0,999.5
2020-09-01 22:00:00,2020.0,9.0,1.0,22.0,2020.0,7.0,14.0,26.0,0.3333333333333333,43.333333333333336,90.0,1.5666666666666669,58.0,4.0,20.0,0.0,6.0,18.0,12.0,999.3
2020-09-01 23:00:00,2020.0,9.0,1.0,23.0,2020.0,7.0,14.0,26.0,0.6666666666666666,56.66666666666667,90.0,1.5333333333333334,53.0,4.0,20.0,0.0,6.0,18.0,12.0,998.9
2020-09-02 00:00:00,2020.0,9.0,2.0,0.0,2020.0,7.0,15.0,26.0,1.0,70.0,90.0,1.5,48.0,4.0,20.0,0.0,6.0,18.0,12.0,998.5
2020-09-02 01:00:00,2020.0,9.0,2.0,1.0,2020.0,7.0,15.0,25.666666666666668,1.0,70.0,90.0,1.5333333333333334,45.333333333333336,4.0,18.33333333333333,0.0,6.0,18.0,12.0,997.8
2020-09-02 02:00:00,2020.0,9.0,2.0,2.0,2020.0,7.0,15.0,25.33333333333333,1.0,70.0,90.0,1.5666666666666669,42.66666666666666,4.0,16.666666666666668,0.0,6.0,18.0,12.0,997.2
2020-09-02 03:00:00,2020.0,9.0,2.0,3.0,2020.0,7.0,15.0,25.0,1.0,70.0,90.0,1.6,40.0,4.0,15.0,0.0,6.0,18.0,12.0,996.8
2020-09-02 04:00:00,2020.0,9.0,2.0,4.0,2020.0,7.0,15.0,24.666666666666668,1.0,70.0,91.66666666666669,1.6333333333333333,41.66666666666666,4.0,13.333333333333332,0.0,6.0,18.0,12.0,996.4
2020-09-02 05:00:00,2020.0,9.0,2.0,5.0,2020.0,7.0,15.0,24.33333333333333,1.0,70.0,93.33333333333331,1.6666666666666667,43.333333333333336,4.0,11.666666666666666,0.0,6.0,18.0,12.0,996.5
2020-09-02 06:00:00,2020.0,9.0,2.0,6.0,2020.0,7.0,15.0,24.0,1.0,70.0,95.0,1.7,45.0,4.0,10.0,0.0,6.0,18.0,12.0,997.1
2020-09-02 07:00:00,2020.0,9.0,2.0,7.0,2020.0,7.0,15.0,25.0,1.0,73.33333333333333,91.66666666666669,2.3,49.0,4.0,11.666666666666666,0.0,6.0,18.0,12.0,996.4
2020-09-02 08:00:00,2020.0,9.0,2.0,8.0,2020.0,7.0,15.0,26.0,1.0,76.66666666666667,88.33333333333333,2.9,53.0,4.0,13.333333333333334,0.0,6.0,18.0,12.0,996.2
2020-09-02 09:00:00,2020.0,9.0,2.0,9.0,2020.0,7.0,15.0,27.0,1.0,80.0,85.0,3.5,57.0,4.0,15.0,0.0,6.0,18.0,12.0,995.2
2020-09-02 10:00:00,2020.0,9.0,2.0,10.0,2020.0,7.0,15.0,27.666666666666668,1.0,80.0,83.33333333333333,5.333333333333333,59.0,4.0,16.666666666666668,0.0,6.0,18.0,12.0,995.2
2020-09-02 11:00:00,2020.0,9.0,2.0,11.0,2020.0,7.0,15.0,28.33333333333333,1.0,80.0,81.66666666666667,7.166666666666666,61.0,4.0,18.333333333333336,0.0,6.0,18.0,12.0,994.1
2020-09-02 12:00:00,2020.0,9.0,2.0,12.0,2020.0,7.0,15.0,29.0,1.0,80.0,80.0,9.0,63.0,4.0,20.0,0.0,6.0,18.0,12.0,993.1
2020-09-02 13:00:00,2020.0,9.0,2.0,13.0,2020.0,7.0,15.0,29.0,1.0,80.0,81.66666666666667,11.466666666666669,69.33333333333333,4.0,23.33333333333333,0.0,6.0,18.0,12.0,991.8
2020-09-02 14:00:00,2020.0,9.0,2.0,14.0,2020.0,7.0,15.0,29.0,1.0,80.0,83.33333333333333,13.933333333333334,75.66666666666667,4.0,26.666666666666668,0.0,6.0,18.0,12.0,991.0
2020-09-02 15:00:00,2020.0,9.0,2.0,15.0,2020.0,7.0,15.0,29.0,1.0,80.0,85.0,16.4,82.0,4.0,30.0,0.0,6.0,18.0,12.0,989.5
2020-09-02 16:00:00,2020.0,9.0,2.0,16.0,2020.0,7.0,15.0,28.0,1.0,80.0,86.66666666666667,17.4,79.0,4.0,33.333333333333336,0.0,6.0,18.0,12.0,988.1
2020-09-02 17:00:00,2020.0,9.0,2.0,17.0,2020.0,7.0,15.0,27.0,1.0,80.0,88.33333333333333,18.4,76.0,4.0,36.66666666666667,0.0,6.0,18.0,12.0,987.5
2020-09-02 18:00:00,2020.0,9.0,2.0,18.0,2020.0,7.0,15.0,26.0,1.0,80.0,90.0,19.4,73.0,4.0,40.0,0.0,6.0,18.0,12.0,986.1
2020-09-02 19:00:00,2020.0,9.0,2.0,19.0,2020.0,7.0,15.0,25.666666666666668,1.0,80.0,90.0,19.966666666666665,68.66666666666667,4.0,45.0,0.0,6.0,18.0,12.0,984.4
2020-09-02 20:00:00,2020.0,9.0,2.0,20.0,2020.0,7.0,15.0,25.33333333333333,1.0,80.0,90.0,20.53333333333333,64.33333333333333,4.0,50.0,0.0,6.0,18.0,12.0,983.3
2020-09-02 21:00:00,2020.0,9.0,2.0,21.0,2020.0,7.0,15.0,25.0,1.0,80.0,90.0,21.1,60.0,4.0,55.0,0.0,6.0,18.0,12.0,981.2
2020-09-02 22:00:00,2020.0,9.0,2.0,22.0,2020.0,7.0,15.0,24.666666666666668,1.0,83.33333333333333,90.0,21.73333333333333,46.66666666666666,4.0,60.0,0.0,6.0,18.0,12.0,979.6
2020-09-02 23:00:00,2020.0,9.0,2.0,23.0,2020.0,7.0,15.0,24.33333333333333,1.0,86.66666666666667,90.0,22.366666666666667,33.33333333333333,4.0,65.0,0.0,6.0,18.0,12.0,977.7
2020-09-03 00:00:00,2020.0,9.0,3.0,0.0,2020.0,7.0,16.0,24.0,1.0,90.0,90.0,23.0,20.0,4.0,70.0,0.0,6.0,18.0,12.0,976.3
2020-09-03 01:00:00,2020.0,9.0,3.0,1.0,2020.0,7.0,16.0,23.666666666666668,1.0,86.66666666666667,90.0,22.5,122.33333333333331,4.0,70.0,0.0,6.0,18.0,12.0,975.6
2020-09-03 02:00:00,2020.0,9.0,3.0,2.0,2020.0,7.0,16.0,23.33333333333333,1.0,83.33333333333333,90.0,22.0,224.66666666666663,4.0,70.0,0.0,6.0,18.0,12.0,976.1
2020-09-03 03:00:00,2020.0,9.0,3.0,3.0,2020.0,7.0,16.0,23.0,1.0,80.0,90.0,21.5,327.0,4.0,70.0,0.0,6.0,18.0,12.0,978.2
2020-09-03 04:00:00,2020.0,9.0,3.0,4.0,2020.0,7.0,16.0,22.666666666666668,1.0,80.0,90.0,19.4,322.6666666666667,4.0,70.0,0.0,6.0,18.0,12.0,980.6
2020-09-03 05:00:00,2020.0,9.0,3.0,5.0,2020.0,7.0,16.0,22.33333333333333,1.0,80.0,90.0,17.3,318.3333333333333,4.0,70.0,0.0,6.0,18.0,12.0,983.0
2020-09-03 06:00:00,2020.0,9.0,3.0,6.0,2020.0,7.0,16.0,22.0,1.0,80.0,90.0,15.2,314.0,4.0,70.0,0.0,6.0,18.0,12.0,985.9
2020-09-03 07:00:00,2020.0,9.0,3.0,7.0,2020.0,7.0,16.0,22.33333333333333,1.0,80.0,90.0,14.466666666666669,297.0,4.0,61.66666666666666,0.0,6.0,18.0,12.0,988.4
2020-09-03 08:00:00,2020.0,9.0,3.0,8.0,2020.0,7.0,16.0,22.666666666666668,1.0,80.0,90.0,13.733333333333333,280.0,4.0,53.33333333333333,0.0,6.0,18.0,12.0,990.1
2020-09-03 09:00:00,2020.0,9.0,3.0,9.0,2020.0,7.0,16.0,23.0,1.0,80.0,90.0,13.0,263.0,4.0,45.0,0.0,6.0,18.0,12.0,991.9
2020-09-03 10:00:00,2020.0,9.0,3.0,10.0,2020.0,7.0,16.0,24.0,1.0,76.66666666666667,81.66666666666667,11.666666666666666,261.6666666666667,4.0,36.66666666666666,0.0,6.0,18.0,12.0,993.4
2020-09-03 11:00:00,2020.0,9.0,3.0,11.0,2020.0,7.0,16.0,25.0,1.0,73.33333333333333,73.33333333333333,10.333333333333334,260.3333333333333,4.0,28.33333333333333,0.0,6.0,18.0,12.0,994.5
