 format: day,hour,forecast,value  location:62_71 Start : 20200801 
 16,1100,+4,232.000000 
 16,1100,+7,259.000000 
 16,1100,+10,285.000000 
 16,1100,+13,281.000000 
 16,1100,+16,267.000000 
 16,1100,+19,268.000000 
 16,1100,+22,275.000000 
 16,1100,+25,282.000000 
 16,1100,+28,300.000000 
 16,1100,+31,315.000000 
 16,1100,+34,326.000000 
 16,1100,+37,345.000000 
 16,1100,+40,335.000000 
 16,1100,+43,298.000000 
 16,1100,+46,298.000000 
 16,1100,+49,297.000000 
 16,1100,+52,309.000000 
 16,1400,+4,259.000000 
 16,1400,+7,285.000000 
 16,1400,+10,281.000000 
 16,1400,+13,267.000000 
 16,1400,+16,268.000000 
 16,1400,+19,275.000000 
 16,1400,+22,282.000000 
 16,1400,+25,300.000000 
 16,1400,+28,315.000000 
 16,1400,+31,326.000000 
 16,1400,+34,345.000000 
 16,1400,+37,335.000000 
 16,1400,+40,298.000000 
 16,1400,+43,298.000000 
 16,1400,+46,297.000000 
 16,1400,+49,309.000000 
 16,1700,+4,285.000000 
 16,1700,+7,281.000000 
 16,1700,+10,267.000000 
 16,1700,+13,268.000000 
 16,1700,+16,275.000000 
 16,1700,+19,282.000000 
 16,1700,+22,300.000000 
 16,1700,+25,315.000000 
 16,1700,+28,326.000000 
 16,1700,+31,345.000000 
 16,1700,+34,335.000000 
 16,1700,+37,298.000000 
 16,1700,+40,298.000000 
 16,1700,+43,297.000000 
 16,1700,+46,309.000000 
 16,2000,+4,297.000000 
 16,2000,+7,265.000000 
 16,2000,+10,263.000000 
 16,2000,+13,265.000000 
 16,2000,+16,270.000000 
 16,2000,+19,288.000000 
 16,2000,+22,302.000000 
 16,2000,+25,326.000000 
 16,2000,+28,345.000000 
 16,2000,+31,330.000000 
 16,2000,+34,304.000000 
 16,2000,+37,302.000000 
 16,2000,+40,295.000000 
 16,2000,+43,302.000000 
 16,2000,+46,318.000000 
 16,2000,+49,326.000000 
 16,2000,+52,336.000000 
 16,2000,+55,317.000000 
 16,2000,+58,295.000000 
 16,2000,+61,301.000000 
 16,2000,+64,293.000000 
 16,2000,+67,306.000000 
 16,2300,+4,265.000000 
 16,2300,+7,263.000000 
 16,2300,+10,265.000000 
 16,2300,+13,270.000000 
 16,2300,+16,288.000000 
 16,2300,+19,302.000000 
 16,2300,+22,326.000000 
 16,2300,+25,345.000000 
 16,2300,+28,330.000000 
 16,2300,+31,304.000000 
 16,2300,+34,302.000000 
 16,2300,+37,295.000000 
 16,2300,+40,302.000000 
 16,2300,+43,318.000000 
 16,2300,+46,326.000000 
 16,2300,+49,336.000000 
 16,2300,+52,317.000000 
 16,2300,+55,295.000000 
 16,2300,+58,301.000000 
 16,2300,+61,293.000000 
 16,2300,+64,306.000000 
 17,0200,+4,263.000000 
 17,0200,+7,265.000000 
 17,0200,+10,270.000000 
 17,0200,+13,288.000000 
 17,0200,+16,302.000000 
 17,0200,+19,326.000000 
 17,0200,+22,345.000000 
 17,0200,+25,330.000000 
 17,0200,+28,304.000000 
 17,0200,+31,302.000000 
 17,0200,+34,295.000000 
 17,0200,+37,302.000000 
 17,0200,+40,318.000000 
 17,0200,+43,326.000000 
 17,0200,+46,336.000000 
 17,0200,+49,317.000000 
 17,0200,+52,295.000000 
 17,0200,+55,301.000000 
 17,0200,+58,293.000000 
 17,0200,+61,306.000000 
 17,0500,+4,265.000000 
 17,0500,+7,270.000000 
 17,0500,+10,288.000000 
 17,0500,+13,302.000000 
 17,0500,+16,326.000000 
 17,0500,+19,345.000000 
 17,0500,+22,330.000000 
 17,0500,+25,304.000000 
 17,0500,+28,302.000000 
 17,0500,+31,295.000000 
 17,0500,+34,302.000000 
 17,0500,+37,318.000000 
 17,0500,+40,326.000000 
 17,0500,+43,336.000000 
 17,0500,+46,317.000000 
 17,0500,+49,295.000000 
 17,0500,+52,301.000000 
 17,0500,+55,293.000000 
 17,0500,+58,306.000000 
 17,0800,+4,262.000000 
 17,0800,+7,288.000000 
 17,0800,+10,312.000000 
 17,0800,+13,321.000000 
 17,0800,+16,342.000000 
 17,0800,+19,324.000000 
 17,0800,+22,294.000000 
 17,0800,+25,304.000000 
 17,0800,+28,298.000000 
 17,0800,+31,306.000000 
 17,0800,+34,321.000000 
 17,0800,+37,324.000000 
 17,0800,+40,336.000000 
 17,0800,+43,324.000000 
 17,0800,+46,302.000000 
 17,0800,+49,304.000000 
 17,0800,+52,295.000000 
 17,0800,+55,309.000000 
 17,1100,+4,288.000000 
 17,1100,+7,312.000000 
 17,1100,+10,321.000000 
 17,1100,+13,342.000000 
 17,1100,+16,324.000000 
 17,1100,+19,294.000000 
 17,1100,+22,304.000000 
 17,1100,+25,298.000000 
 17,1100,+28,306.000000 
 17,1100,+31,321.000000 
 17,1100,+34,324.000000 
 17,1100,+37,336.000000 
 17,1100,+40,324.000000 
 17,1100,+43,302.000000 
 17,1100,+46,304.000000 
 17,1100,+49,295.000000 
 17,1100,+52,309.000000 
 17,1400,+4,312.000000 
 17,1400,+7,321.000000 
 17,1400,+10,342.000000 
 17,1400,+13,324.000000 
 17,1400,+16,294.000000 
 17,1400,+19,304.000000 
 17,1400,+22,298.000000 
 17,1400,+25,306.000000 
 17,1400,+28,321.000000 
 17,1400,+31,324.000000 
 17,1400,+34,336.000000 
 17,1400,+37,324.000000 
 17,1400,+40,302.000000 
 17,1400,+43,304.000000 
 17,1400,+46,295.000000 
 17,1400,+49,309.000000 
 17,1700,+4,321.000000 
 17,1700,+7,342.000000 
 17,1700,+10,324.000000 
 17,1700,+13,294.000000 
 17,1700,+16,304.000000 
 17,1700,+19,298.000000 
 17,1700,+22,306.000000 
 17,1700,+25,321.000000 
 17,1700,+28,324.000000 
 17,1700,+31,336.000000 
 17,1700,+34,324.000000 
 17,1700,+37,302.000000 
 17,1700,+40,304.000000 
 17,1700,+43,295.000000 
 17,1700,+46,309.000000 
 17,2000,+4,336.000000 
 17,2000,+7,336.000000 
 17,2000,+10,295.000000 
 17,2000,+13,298.000000 
 17,2000,+16,302.000000 
 17,2000,+19,304.000000 
 17,2000,+22,318.000000 
 17,2000,+25,324.000000 
 17,2000,+28,336.000000 
 17,2000,+31,331.000000 
 17,2000,+34,298.000000 
 17,2000,+37,300.000000 
 17,2000,+40,295.000000 
 17,2000,+43,312.000000 
 17,2000,+46,324.000000 
 17,2000,+49,335.000000 
 17,2000,+52,347.000000 
 17,2000,+55,339.000000 
 17,2000,+58,280.000000 
 17,2000,+61,260.000000 
 17,2000,+64,290.000000 
 17,2000,+67,336.000000 
 17,2300,+4,336.000000 
 17,2300,+7,295.000000 
 17,2300,+10,298.000000 
 17,2300,+13,302.000000 
 17,2300,+16,304.000000 
 17,2300,+19,318.000000 
 17,2300,+22,324.000000 
 17,2300,+25,336.000000 
 17,2300,+28,331.000000 
 17,2300,+31,298.000000 
 17,2300,+34,300.000000 
 17,2300,+37,295.000000 
 17,2300,+40,312.000000 
 17,2300,+43,324.000000 
 17,2300,+46,335.000000 
 17,2300,+49,347.000000 
 17,2300,+52,339.000000 
 17,2300,+55,280.000000 
 17,2300,+58,260.000000 
 17,2300,+61,290.000000 
 17,2300,+64,336.000000 
 18,0200,+4,295.000000 
 18,0200,+7,298.000000 
 18,0200,+10,302.000000 
 18,0200,+13,304.000000 
 18,0200,+16,318.000000 
 18,0200,+19,324.000000 
 18,0200,+22,336.000000 
 18,0200,+25,331.000000 
 18,0200,+28,298.000000 
 18,0200,+31,300.000000 
 18,0200,+34,295.000000 
 18,0200,+37,312.000000 
 18,0200,+40,324.000000 
 18,0200,+43,335.000000 
 18,0200,+46,347.000000 
 18,0200,+49,339.000000 
 18,0200,+52,280.000000 
 18,0200,+55,260.000000 
 18,0200,+58,290.000000 
 18,0200,+61,336.000000 
 18,0500,+4,298.000000 
 18,0500,+7,302.000000 
 18,0500,+10,304.000000 
 18,0500,+13,318.000000 
 18,0500,+16,324.000000 
 18,0500,+19,336.000000 
 18,0500,+22,331.000000 
 18,0500,+25,298.000000 
 18,0500,+28,300.000000 
 18,0500,+31,295.000000 
 18,0500,+34,312.000000 
 18,0500,+37,324.000000 
 18,0500,+40,335.000000 
 18,0500,+43,347.000000 
 18,0500,+46,339.000000 
 18,0500,+49,280.000000 
 18,0500,+52,260.000000 
 18,0500,+55,290.000000 
 18,0500,+58,336.000000 
 18,0800,+4,279.000000 
 18,0800,+7,300.000000 
 18,0800,+10,315.000000 
 18,0800,+13,328.000000 
 18,0800,+16,333.000000 
 18,0800,+19,315.000000 
 18,0800,+22,294.000000 
 18,0800,+25,294.000000 
 18,0800,+28,295.000000 
 18,0800,+31,306.000000 
 18,0800,+34,321.000000 
 18,0800,+37,337.000000 
 18,0800,+40,347.000000 
 18,0800,+43,327.000000 
 18,0800,+46,283.000000 
 18,0800,+49,279.000000 
 18,0800,+52,299.000000 
 18,0800,+55,325.000000 
 18,1100,+4,300.000000 
 18,1100,+7,315.000000 
 18,1100,+10,328.000000 
 18,1100,+13,333.000000 
 18,1100,+16,315.000000 
 18,1100,+19,294.000000 
 18,1100,+22,294.000000 
 18,1100,+25,295.000000 
 18,1100,+28,306.000000 
 18,1100,+31,321.000000 
 18,1100,+34,337.000000 
 18,1100,+37,347.000000 
 18,1100,+40,327.000000 
 18,1100,+43,283.000000 
 18,1100,+46,279.000000 
 18,1100,+49,299.000000 
 18,1100,+52,325.000000 
 18,1400,+4,315.000000 
 18,1400,+7,328.000000 
 18,1400,+10,333.000000 
 18,1400,+13,315.000000 
 18,1400,+16,294.000000 
 18,1400,+19,294.000000 
 18,1400,+22,295.000000 
 18,1400,+25,306.000000 
 18,1400,+28,321.000000 
 18,1400,+31,337.000000 
 18,1400,+34,347.000000 
 18,1400,+37,327.000000 
 18,1400,+40,283.000000 
 18,1400,+43,279.000000 
 18,1400,+46,299.000000 
 18,1400,+49,325.000000 
 18,1700,+4,328.000000 
 18,1700,+7,333.000000 
 18,1700,+10,315.000000 
 18,1700,+13,294.000000 
 18,1700,+16,294.000000 
 18,1700,+19,295.000000 
 18,1700,+22,306.000000 
 18,1700,+25,321.000000 
 18,1700,+28,337.000000 
 18,1700,+31,347.000000 
 18,1700,+34,327.000000 
 18,1700,+37,283.000000 
 18,1700,+40,279.000000 
 18,1700,+43,299.000000 
 18,1700,+46,325.000000 
 18,2000,+4,332.000000 
 18,2000,+7,315.000000 
 18,2000,+10,291.000000 
 18,2000,+13,297.000000 
 18,2000,+16,290.000000 
 18,2000,+19,306.000000 
 18,2000,+22,326.000000 
 18,2000,+25,337.000000 
 18,2000,+28,337.000000 
 18,2000,+31,315.000000 
 18,2000,+34,297.000000 
 18,2000,+37,295.000000 
 18,2000,+40,299.000000 
 18,2000,+43,318.000000 
 18,2000,+46,337.000000 
 18,2000,+49,352.000000 
 18,2000,+52,17.000000 
 18,2000,+55,99.000000 
 18,2000,+58,160.000000 
 18,2000,+61,180.000000 
 18,2000,+64,172.000000 
 18,2000,+67,153.000000 
 18,2300,+4,315.000000 
 18,2300,+7,291.000000 
 18,2300,+10,297.000000 
 18,2300,+13,290.000000 
 18,2300,+16,306.000000 
 18,2300,+19,326.000000 
 18,2300,+22,337.000000 
 18,2300,+25,337.000000 
 18,2300,+28,315.000000 
 18,2300,+31,297.000000 
 18,2300,+34,295.000000 
 18,2300,+37,299.000000 
 18,2300,+40,318.000000 
 18,2300,+43,337.000000 
 18,2300,+46,352.000000 
 18,2300,+49,17.000000 
 18,2300,+52,99.000000 
 18,2300,+55,160.000000 
 18,2300,+58,180.000000 
 18,2300,+61,172.000000 
 18,2300,+64,153.000000 
 19,0200,+4,291.000000 
 19,0200,+7,297.000000 
 19,0200,+10,290.000000 
 19,0200,+13,306.000000 
 19,0200,+16,326.000000 
 19,0200,+19,337.000000 
 19,0200,+22,337.000000 
 19,0200,+25,315.000000 
 19,0200,+28,297.000000 
 19,0200,+31,295.000000 
 19,0200,+34,299.000000 
 19,0200,+37,318.000000 
 19,0200,+40,337.000000 
 19,0200,+43,352.000000 
 19,0200,+46,17.000000 
 19,0200,+49,99.000000 
 19,0200,+52,160.000000 
 19,0200,+55,180.000000 
 19,0200,+58,172.000000 
 19,0200,+61,153.000000 
 19,0500,+4,297.000000 
 19,0500,+7,290.000000 
 19,0500,+10,306.000000 
 19,0500,+13,326.000000 
 19,0500,+16,337.000000 
 19,0500,+19,337.000000 
 19,0500,+22,315.000000 
 19,0500,+25,297.000000 
 19,0500,+28,295.000000 
 19,0500,+31,299.000000 
 19,0500,+34,318.000000 
 19,0500,+37,337.000000 
 19,0500,+40,352.000000 
 19,0500,+43,17.000000 
 19,0500,+46,99.000000 
 19,0500,+49,160.000000 
 19,0500,+52,180.000000 
 19,0500,+55,172.000000 
 19,0500,+58,153.000000 
 19,0800,+4,293.000000 
 19,0800,+7,300.000000 
 19,0800,+10,318.000000 
 19,0800,+13,330.000000 
 19,0800,+16,335.000000 
 19,0800,+19,308.000000 
 19,0800,+22,288.000000 
 19,0800,+25,283.000000 
 19,0800,+28,294.000000 
 19,0800,+31,315.000000 
 19,0800,+34,337.000000 
 19,0800,+37,337.000000 
 19,0800,+40,345.000000 
 19,0800,+43,315.000000 
 19,0800,+46,225.000000 
 19,0800,+49,239.000000 
 19,0800,+52,225.000000 
 19,0800,+55,225.000000 
 19,1100,+4,300.000000 
 19,1100,+7,318.000000 
 19,1100,+10,330.000000 
 19,1100,+13,335.000000 
 19,1100,+16,308.000000 
 19,1100,+19,288.000000 
 19,1100,+22,283.000000 
 19,1100,+25,294.000000 
 19,1100,+28,315.000000 
 19,1100,+31,337.000000 
 19,1100,+34,337.000000 
 19,1100,+37,345.000000 
 19,1100,+40,315.000000 
 19,1100,+43,225.000000 
 19,1100,+46,239.000000 
 19,1100,+49,225.000000 
 19,1100,+52,225.000000 
 19,1400,+4,318.000000 
 19,1400,+7,330.000000 
 19,1400,+10,335.000000 
 19,1400,+13,308.000000 
 19,1400,+16,288.000000 
 19,1400,+19,283.000000 
 19,1400,+22,294.000000 
 19,1400,+25,315.000000 
 19,1400,+28,337.000000 
 19,1400,+31,337.000000 
 19,1400,+34,345.000000 
 19,1400,+37,315.000000 
 19,1400,+40,225.000000 
 19,1400,+43,239.000000 
 19,1400,+46,225.000000 
 19,1400,+49,225.000000 
 19,1700,+4,330.000000 
 19,1700,+7,335.000000 
 19,1700,+10,308.000000 
 19,1700,+13,288.000000 
 19,1700,+16,283.000000 
 19,1700,+19,294.000000 
 19,1700,+22,315.000000 
 19,1700,+25,337.000000 
 19,1700,+28,337.000000 
 19,1700,+31,345.000000 
 19,1700,+34,315.000000 
 19,1700,+37,225.000000 
 19,1700,+40,239.000000 
 19,1700,+43,225.000000 
 19,1700,+46,225.000000 
 19,2000,+4,329.000000 
 19,2000,+7,319.000000 
 19,2000,+10,289.000000 
 19,2000,+13,294.000000 
 19,2000,+16,293.000000 
 19,2000,+19,321.000000 
 19,2000,+22,337.000000 
 19,2000,+25,351.000000 
 19,2000,+28,36.000000 
 19,2000,+31,126.000000 
 19,2000,+34,198.000000 
 19,2000,+37,202.000000 
 19,2000,+40,180.000000 
 19,2000,+43,156.000000 
 19,2000,+46,29.000000 
 19,2000,+49,20.000000 
 19,2000,+52,78.000000 
 19,2000,+55,158.000000 
 19,2000,+58,201.000000 
 19,2000,+61,241.000000 
 19,2000,+64,212.000000 
 19,2000,+67,204.000000 
 19,2300,+4,319.000000 
 19,2300,+7,289.000000 
 19,2300,+10,294.000000 
 19,2300,+13,293.000000 
 19,2300,+16,321.000000 
 19,2300,+19,337.000000 
 19,2300,+22,351.000000 
 19,2300,+25,36.000000 
 19,2300,+28,126.000000 
 19,2300,+31,198.000000 
 19,2300,+34,202.000000 
 19,2300,+37,180.000000 
 19,2300,+40,156.000000 
 19,2300,+43,29.000000 
 19,2300,+46,20.000000 
 19,2300,+49,78.000000 
 19,2300,+52,158.000000 
 19,2300,+55,201.000000 
 19,2300,+58,241.000000 
 19,2300,+61,212.000000 
 19,2300,+64,204.000000 
 20,0200,+4,289.000000 
 20,0200,+7,294.000000 
 20,0200,+10,293.000000 
 20,0200,+13,321.000000 
 20,0200,+16,337.000000 
 20,0200,+19,351.000000 
 20,0200,+22,36.000000 
 20,0200,+25,126.000000 
 20,0200,+28,198.000000 
 20,0200,+31,202.000000 
 20,0200,+34,180.000000 
 20,0200,+37,156.000000 
 20,0200,+40,29.000000 
 20,0200,+43,20.000000 
 20,0200,+46,78.000000 
 20,0200,+49,158.000000 
 20,0200,+52,201.000000 
 20,0200,+55,241.000000 
 20,0200,+58,212.000000 
 20,0200,+61,204.000000 
 20,0500,+4,294.000000 
 20,0500,+7,293.000000 
 20,0500,+10,321.000000 
 20,0500,+13,337.000000 
 20,0500,+16,351.000000 
 20,0500,+19,36.000000 
 20,0500,+22,126.000000 
 20,0500,+25,198.000000 
 20,0500,+28,202.000000 
 20,0500,+31,180.000000 
 20,0500,+34,156.000000 
 20,0500,+37,29.000000 
 20,0500,+40,20.000000 
 20,0500,+43,78.000000 
 20,0500,+46,158.000000 
 20,0500,+49,201.000000 
 20,0500,+52,241.000000 
 20,0500,+55,212.000000 
 20,0500,+58,204.000000 
 20,0800,+4,270.000000 
 20,0800,+7,315.000000 
 20,0800,+10,337.000000 
 20,0800,+13,360.000000 
 20,0800,+16,69.000000 
 20,0800,+19,150.000000 
 20,0800,+22,225.000000 
 20,0800,+25,259.000000 
 20,0800,+28,270.000000 
 20,0800,+31,290.000000 
 20,0800,+34,346.000000 
 20,0800,+37,360.000000 
 20,0800,+40,360.000000 
 20,0800,+43,197.000000 
 20,0800,+46,225.000000 
 20,0800,+49,261.000000 
 20,0800,+52,212.000000 
 20,0800,+55,252.000000 
 20,1100,+4,315.000000 
 20,1100,+7,337.000000 
 20,1100,+10,360.000000 
 20,1100,+13,69.000000 
 20,1100,+16,150.000000 
 20,1100,+19,225.000000 
 20,1100,+22,259.000000 
 20,1100,+25,270.000000 
 20,1100,+28,290.000000 
 20,1100,+31,346.000000 
 20,1100,+34,360.000000 
 20,1100,+37,360.000000 
 20,1100,+40,197.000000 
 20,1100,+43,225.000000 
 20,1100,+46,261.000000 
 20,1100,+49,212.000000 
 20,1100,+52,252.000000 
 20,1400,+4,337.000000 
 20,1400,+7,360.000000 
 20,1400,+10,69.000000 
 20,1400,+13,150.000000 
 20,1400,+16,225.000000 
 20,1400,+19,259.000000 
 20,1400,+22,270.000000 
 20,1400,+25,290.000000 
 20,1400,+28,346.000000 
 20,1400,+31,360.000000 
 20,1400,+34,360.000000 
 20,1400,+37,197.000000 
 20,1400,+40,225.000000 
 20,1400,+43,261.000000 
 20,1400,+46,212.000000 
 20,1400,+49,252.000000 
 20,1700,+4,360.000000 
 20,1700,+7,69.000000 
 20,1700,+10,150.000000 
 20,1700,+13,225.000000 
 20,1700,+16,259.000000 
 20,1700,+19,270.000000 
 20,1700,+22,290.000000 
 20,1700,+25,346.000000 
 20,1700,+28,360.000000 
 20,1700,+31,360.000000 
 20,1700,+34,197.000000 
 20,1700,+37,225.000000 
 20,1700,+40,261.000000 
 20,1700,+43,212.000000 
 20,1700,+46,252.000000 
 20,2000,+4,98.000000 
 20,2000,+7,135.000000 
 20,2000,+10,186.000000 
 20,2000,+13,199.000000 
 20,2000,+16,197.000000 
 20,2000,+19,180.000000 
 20,2000,+22,360.000000 
 20,2000,+25,63.000000 
 20,2000,+28,107.000000 
 20,2000,+31,148.000000 
 20,2000,+34,180.000000 
 20,2000,+37,189.000000 
 20,2000,+40,180.000000 
 20,2000,+43,180.000000 
 20,2000,+46,315.000000 
 20,2000,+49,346.000000 
 20,2000,+52,25.000000 
 20,2000,+55,196.000000 
 20,2000,+58,205.000000 
 20,2000,+61,210.000000 
 20,2000,+64,180.000000 
 20,2000,+67,156.000000 
 20,2300,+4,135.000000 
 20,2300,+7,186.000000 
 20,2300,+10,199.000000 
 20,2300,+13,197.000000 
 20,2300,+16,180.000000 
 20,2300,+19,360.000000 
 20,2300,+22,63.000000 
 20,2300,+25,107.000000 
 20,2300,+28,148.000000 
 20,2300,+31,180.000000 
 20,2300,+34,189.000000 
 20,2300,+37,180.000000 
 20,2300,+40,180.000000 
 20,2300,+43,315.000000 
 20,2300,+46,346.000000 
 20,2300,+49,25.000000 
 20,2300,+52,196.000000 
 20,2300,+55,205.000000 
 20,2300,+58,210.000000 
 20,2300,+61,180.000000 
 20,2300,+64,156.000000 
 21,0200,+4,186.000000 
 21,0200,+7,199.000000 
 21,0200,+10,197.000000 
 21,0200,+13,180.000000 
 21,0200,+16,360.000000 
 21,0200,+19,63.000000 
 21,0200,+22,107.000000 
 21,0200,+25,148.000000 
 21,0200,+28,180.000000 
 21,0200,+31,189.000000 
 21,0200,+34,180.000000 
 21,0200,+37,180.000000 
 21,0200,+40,315.000000 
 21,0200,+43,346.000000 
 21,0200,+46,25.000000 
 21,0200,+49,196.000000 
 21,0200,+52,205.000000 
 21,0200,+55,210.000000 
 21,0200,+58,180.000000 
 21,0200,+61,156.000000 
 21,0500,+4,199.000000 
 21,0500,+7,197.000000 
 21,0500,+10,180.000000 
 21,0500,+13,360.000000 
 21,0500,+16,63.000000 
 21,0500,+19,107.000000 
 21,0500,+22,148.000000 
 21,0500,+25,180.000000 
 21,0500,+28,189.000000 
 21,0500,+31,180.000000 
 21,0500,+34,180.000000 
 21,0500,+37,315.000000 
 21,0500,+40,346.000000 
 21,0500,+43,25.000000 
 21,0500,+46,196.000000 
 21,0500,+49,205.000000 
 21,0500,+52,210.000000 
 21,0500,+55,180.000000 
 21,0500,+58,156.000000 
 21,0800,+4,159.000000 
 21,0800,+7,124.000000 
 21,0800,+10,90.000000 
 21,0800,+13,90.000000 
 21,0800,+16,111.000000 
 21,0800,+19,133.000000 
 21,0800,+22,150.000000 
 21,0800,+25,159.000000 
 21,0800,+28,167.000000 
 21,0800,+31,180.000000 
 21,0800,+34,360.000000 
 21,0800,+37,27.000000 
 21,0800,+40,90.000000 
 21,0800,+43,162.000000 
 21,0800,+46,182.000000 
 21,0800,+49,185.000000 
 21,0800,+52,166.000000 
 21,0800,+55,145.000000 
 21,1100,+4,124.000000 
 21,1100,+7,90.000000 
 21,1100,+10,90.000000 
 21,1100,+13,111.000000 
 21,1100,+16,133.000000 
 21,1100,+19,150.000000 
 21,1100,+22,159.000000 
 21,1100,+25,167.000000 
 21,1100,+28,180.000000 
 21,1100,+31,360.000000 
 21,1100,+34,27.000000 
 21,1100,+37,90.000000 
 21,1100,+40,162.000000 
 21,1100,+43,182.000000 
 21,1100,+46,185.000000 
 21,1100,+49,166.000000 
 21,1100,+52,145.000000 
 21,1400,+4,90.000000 
 21,1400,+7,90.000000 
 21,1400,+10,111.000000 
 21,1400,+13,133.000000 
 21,1400,+16,150.000000 
 21,1400,+19,159.000000 
 21,1400,+22,167.000000 
 21,1400,+25,180.000000 
 21,1400,+28,360.000000 
 21,1400,+31,27.000000 
 21,1400,+34,90.000000 
 21,1400,+37,162.000000 
 21,1400,+40,182.000000 
 21,1400,+43,185.000000 
 21,1400,+46,166.000000 
 21,1400,+49,145.000000 
 21,1700,+4,90.000000 
 21,1700,+7,111.000000 
 21,1700,+10,133.000000 
 21,1700,+13,150.000000 
 21,1700,+16,159.000000 
 21,1700,+19,167.000000 
 21,1700,+22,180.000000 
 21,1700,+25,360.000000 
 21,1700,+28,27.000000 
 21,1700,+31,90.000000 
 21,1700,+34,162.000000 
 21,1700,+37,182.000000 
 21,1700,+40,185.000000 
 21,1700,+43,166.000000 
 21,1700,+46,145.000000 
 21,2000,+4,98.000000 
 21,2000,+7,108.000000 
 21,2000,+10,125.000000 
 21,2000,+13,140.000000 
 21,2000,+16,153.000000 
 21,2000,+19,135.000000 
 21,2000,+22,45.000000 
 21,2000,+25,45.000000 
 21,2000,+28,117.000000 
 21,2000,+31,180.000000 
 21,2000,+34,212.000000 
 21,2000,+37,238.000000 
 21,2000,+40,207.000000 
 21,2000,+43,207.000000 
 21,2000,+46,34.000000 
 21,2000,+49,53.000000 
 21,2000,+52,124.000000 
 21,2000,+55,175.000000 
 21,2000,+58,180.000000 
 21,2000,+61,173.000000 
 21,2000,+64,131.000000 
 21,2000,+67,100.000000 
 21,2300,+4,108.000000 
 21,2300,+7,125.000000 
 21,2300,+10,140.000000 
 21,2300,+13,153.000000 
 21,2300,+16,135.000000 
 21,2300,+19,45.000000 
 21,2300,+22,45.000000 
 21,2300,+25,117.000000 
 21,2300,+28,180.000000 
 21,2300,+31,212.000000 
 21,2300,+34,238.000000 
 21,2300,+37,207.000000 
 21,2300,+40,207.000000 
 21,2300,+43,34.000000 
 21,2300,+46,53.000000 
 21,2300,+49,124.000000 
 21,2300,+52,175.000000 
 21,2300,+55,180.000000 
 21,2300,+58,173.000000 
 21,2300,+61,131.000000 
 21,2300,+64,100.000000 
 22,0200,+4,125.000000 
 22,0200,+7,140.000000 
 22,0200,+10,153.000000 
 22,0200,+13,135.000000 
 22,0200,+16,45.000000 
 22,0200,+19,45.000000 
 22,0200,+22,117.000000 
 22,0200,+25,180.000000 
 22,0200,+28,212.000000 
 22,0200,+31,238.000000 
 22,0200,+34,207.000000 
 22,0200,+37,207.000000 
 22,0200,+40,34.000000 
 22,0200,+43,53.000000 
 22,0200,+46,124.000000 
 22,0200,+49,175.000000 
 22,0200,+52,180.000000 
 22,0200,+55,173.000000 
 22,0200,+58,131.000000 
 22,0200,+61,100.000000 
 22,0500,+4,140.000000 
 22,0500,+7,153.000000 
 22,0500,+10,135.000000 
 22,0500,+13,45.000000 
 22,0500,+16,45.000000 
 22,0500,+19,117.000000 
 22,0500,+22,180.000000 
 22,0500,+25,212.000000 
 22,0500,+28,238.000000 
 22,0500,+31,207.000000 
 22,0500,+34,207.000000 
 22,0500,+37,34.000000 
 22,0500,+40,53.000000 
 22,0500,+43,124.000000 
 22,0500,+46,175.000000 
 22,0500,+49,180.000000 
 22,0500,+52,173.000000 
 22,0500,+55,131.000000 
 22,0500,+58,100.000000 
 22,0800,+4,135.000000 
 22,0800,+7,124.000000 
 22,0800,+10,63.000000 
 22,0800,+13,73.000000 
 22,0800,+16,132.000000 
 22,0800,+19,165.000000 
 22,0800,+22,188.000000 
 22,0800,+25,193.000000 
 22,0800,+28,166.000000 
 22,0800,+31,135.000000 
 22,0800,+34,70.000000 
 22,0800,+37,80.000000 
 22,0800,+40,111.000000 
 22,0800,+43,159.000000 
 22,0800,+46,165.000000 
 22,0800,+49,157.000000 
 22,0800,+52,113.000000 
 22,0800,+55,90.000000 
 22,1100,+4,124.000000 
 22,1100,+7,63.000000 
 22,1100,+10,73.000000 
 22,1100,+13,132.000000 
 22,1100,+16,165.000000 
 22,1100,+19,188.000000 
 22,1100,+22,193.000000 
 22,1100,+25,166.000000 
 22,1100,+28,135.000000 
 22,1100,+31,70.000000 
 22,1100,+34,80.000000 
 22,1100,+37,111.000000 
 22,1100,+40,159.000000 
 22,1100,+43,165.000000 
 22,1100,+46,157.000000 
 22,1100,+49,113.000000 
 22,1100,+52,90.000000 
 22,1400,+4,63.000000 
 22,1400,+7,73.000000 
 22,1400,+10,132.000000 
 22,1400,+13,165.000000 
 22,1400,+16,188.000000 
 22,1400,+19,193.000000 
 22,1400,+22,166.000000 
 22,1400,+25,135.000000 
 22,1400,+28,70.000000 
 22,1400,+31,80.000000 
 22,1400,+34,111.000000 
 22,1400,+37,159.000000 
 22,1400,+40,165.000000 
 22,1400,+43,157.000000 
 22,1400,+46,113.000000 
 22,1400,+49,90.000000 
 22,1700,+4,73.000000 
 22,1700,+7,132.000000 
 22,1700,+10,165.000000 
 22,1700,+13,188.000000 
 22,1700,+16,193.000000 
 22,1700,+19,166.000000 
 22,1700,+22,135.000000 
 22,1700,+25,70.000000 
 22,1700,+28,80.000000 
 22,1700,+31,111.000000 
